policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
844499,FL,SANTA ROSA COUNTY,15570,15570,15570,15570,15570,13398.67,0,311.4,0,0,30.405869,-86.889862,Residential,Wood,1
664569,FL,SANTA ROSA COUNTY,1800,1800,1800,1800,1800,2136.32,0,36,0,0,30.405869,-86.889862,Residential,Wood,1
198278,FL,SANTA ROSA COUNTY,1440,1440,1440,1440,1440,1466.59,0,28.8,0,0,30.405869,-86.889862,Residential,Wood,1
199551,FL,SANTA ROSA COUNTY,540,540,540,540,540,522.29,0,10.8,0,0,30.405869,-86.889862,Residential,Wood,1
484635,FL,SANTA ROSA COUNTY,540,540,540,540,540,610.75,0,10.8,0,0,30.405869,-86.889862,Residential,Wood,1
409271,FL,SANTA ROSA COUNTY,540,540,540,540,540,834.52,0,10.8,0,0,30.405869,-86.889862,Residential,Wood,1
394119,FL,SANTA ROSA COUNTY,540,540,540,540,540,631.91,0,10.8,0,0,30.405869,-86.889862,Residential,Wood,1
494064,FL,SANTA ROSA COUNTY,540,540,540,540,540,829.93,0,10.8,0,0,30.405869,-86.889862,Residential,Wood,1
963080,FL,SANTA ROSA COUNTY,900,900,900,900,900,1213.23,0,18,0,0,30.405869,-86.889862,Residential,Wood,1
430560,FL,SANTA ROSA COUNTY,900,900,900,900,900,1291.51,0,18,0,0,30.405869,-86.889862,Residential,Wood,1
465189,FL,SANTA ROSA COUNTY,900,900,900,900,900,1359.07,0,18,0,0,30.405869,-86.889862,Residential,Wood,1
628466,FL,SANTA ROSA COUNTY,2970,2970,2970,2970,2970,3017.14,0,59.4,0,0,30.405869,-86.889862,Residential,Wood,1
516556,FL,SANTA ROSA COUNTY,2970,2970,2970,2970,2970,3674.29,0,59.4,0,0,30.405869,-86.889862,Residential,Wood,1
553418,FL,SANTA ROSA COUNTY,2970,2970,2970,2970,2970,2531.45,0,59.4,0,0,30.405869,-86.889862,Residential,Wood,1
966742,FL,SANTA ROSA COUNTY,4500,4500,4500,4500,4500,3772.35,0,90,0,0,30.405869,-86.889862,Residential,Wood,1
512569,FL,SANTA ROSA COUNTY,450,450,450,450,450,721.28,0,9,0,0,30.405869,-86.889862,Residential,Wood,1
898510,FL,SANTA ROSA COUNTY,16020000,16020000,16020000,16020000,16020000,12060000,0,320509.8,0,0,30.407187,-86.886513,Commercial,Reinforced Concrete,1
424262,FL,SANTA ROSA COUNTY,270,270,270,270,270,238.2,0,5.4,0,0,30.407187,-86.886513,Residential,Wood,1
224938,FL,SANTA ROSA COUNTY,1890,1890,1890,1890,1890,3137.32,0,37.8,0,0,30.407187,-86.886513,Residential,Wood,1
820799,FL,SANTA ROSA COUNTY,42840,42840,42840,42840,42840,64954.01,0,856.8,0,0,30.407187,-86.886513,Residential,Wood,1
394574,FL,SANTA ROSA COUNTY,270,270,270,270,270,377.33,0,5.4,0,0,30.407187,-86.886513,Residential,Wood,1
726360,FL,SANTA ROSA COUNTY,270,270,270,270,270,394.29,0,5.4,0,0,30.407187,-86.886513,Residential,Wood,1
206832,FL,SANTA ROSA COUNTY,13230,13230,13230,13230,13230,18232,0,264.6,0,0,30.42248,-86.862656,Residential,Wood,1
474001,FL,SANTA ROSA COUNTY,253710,253710,253710,253710,253710,256470.36,0,5074.2,0,0,30.42248,-86.862656,Residential,Wood,1
233135,FL,SANTA ROSA COUNTY,599112,599112,599112,599112,599112,958950.65,0,0,0,0,30.42248,-86.862656,Residential,Masonry,1
279575,FL,SANTA ROSA COUNTY,15957,15957,15957,15957,15957,20143.35,0,0,0,0,30.42248,-86.862656,Residential,Wood,1
516660,FL,SANTA ROSA COUNTY,15570,15570,15570,15570,15570,14144.72,0,311.4,0,0,30.42248,-86.862656,Residential,Wood,1
203729,FL,SANTA ROSA COUNTY,74880,74880,74880,74880,74880,63823.14,0,1497.6,0,0,30.42248,-86.862656,Residential,Wood,1
390038,FL,SANTA ROSA COUNTY,1800,1800,1800,1800,1800,1811.06,0,36,0,0,30.42248,-86.862656,Residential,Wood,1
872346,FL,SANTA ROSA COUNTY,1800,1800,1800,1800,1800,1573.08,0,36,0,0,30.42248,-86.862656,Residential,Wood,1
763634,FL,SANTA ROSA COUNTY,450,450,450,450,450,629.87,0,9,0,0,30.42248,-86.862656,Residential,Wood,1
243262,FL,SANTA ROSA COUNTY,270,270,270,270,270,210.25,0,5.4,0,0,30.42248,-86.862656,Residential,Wood,1
354281,FL,SANTA ROSA COUNTY,3420,3420,3420,3420,3420,4334.69,0,68.4,0,0,30.42248,-86.862656,Residential,Wood,1
121341,FL,SANTA ROSA COUNTY,3420,3420,3420,3420,3420,5089.45,0,68.4,0,0,30.42248,-86.862656,Residential,Wood,1
709982,FL,SANTA ROSA COUNTY,2430,2430,2430,2430,2430,1904.28,0,48.6,0,0,30.42248,-86.862656,Residential,Wood,1
614581,FL,SANTA ROSA COUNTY,540,540,540,540,540,773.88,0,10.8,0,0,30.42248,-86.862656,Residential,Wood,1
783292,FL,SANTA ROSA COUNTY,540,540,540,540,540,699.52,0,10.8,0,0,30.42248,-86.862656,Residential,Wood,1
734320,FL,SANTA ROSA COUNTY,540,540,540,540,540,814.11,0,10.8,0,0,30.42248,-86.862656,Residential,Wood,1
114779,FL,SANTA ROSA COUNTY,540,540,540,540,540,684.64,0,10.8,0,0,30.42248,-86.862656,Residential,Wood,1
561447,FL,SANTA ROSA COUNTY,540,540,540,540,540,685.04,0,10.8,0,0,30.42248,-86.862656,Residential,Wood,1
677948,FL,SANTA ROSA COUNTY,900,900,900,900,900,960.59,0,18,0,0,30.42248,-86.862656,Residential,Wood,1
702618,FL,SANTA ROSA COUNTY,900,900,900,900,900,751.84,0,18,0,0,30.42248,-86.862656,Residential,Wood,1
552294,FL,SANTA ROSA COUNTY,720,720,720,720,720,697.53,0,14.4,0,0,30.42248,-86.862656,Residential,Wood,1
971902,FL,SANTA ROSA COUNTY,355860,355860,355860,355860,355860,521983.63,0,7117.2,0,0,30.42248,-86.862656,Residential,Wood,1
281570,FL,SANTA ROSA COUNTY,13590,13590,13590,13590,13590,17327.25,0,271.8,0,0,30.42248,-86.862656,Residential,Wood,1
863607,FL,SANTA ROSA COUNTY,2970,2970,2970,2970,2970,4970.58,0,59.4,0,0,30.42248,-86.862656,Residential,Wood,1
669451,FL,SANTA ROSA COUNTY,1350,1350,1350,1350,1350,2215.07,0,27,0,0,30.42248,-86.862656,Residential,Wood,1
819137,FL,SANTA ROSA COUNTY,4050,4050,4050,4050,4050,5183.8,0,81,0,0,30.42248,-86.862656,Residential,Wood,1
678728,FL,SANTA ROSA COUNTY,4500,4500,4500,4500,4500,6617.85,0,90,0,0,30.42248,-86.862656,Residential,Wood,1
864540,FL,SANTA ROSA COUNTY,22680,22680,22680,22680,22680,35982,0,453.6,0,0,30.42248,-86.862656,Residential,Wood,1
559041,FL,SANTA ROSA COUNTY,30960,30960,30960,30960,30960,38729.85,0,619.2,0,0,30.42248,-86.862656,Residential,Wood,1
203108,FL,SANTA ROSA COUNTY,30960,30960,30960,30960,30960,27162.57,0,619.2,0,0,30.42248,-86.862656,Residential,Wood,1
831918,FL,SANTA ROSA COUNTY,30960,30960,30960,30960,30960,47308.89,0,619.2,0,0,30.42248,-86.862656,Residential,Wood,1
947119,FL,SANTA ROSA COUNTY,30960,30960,30960,30960,30960,33769.31,0,619.2,0,0,30.42248,-86.862656,Residential,Wood,1
124330,FL,SANTA ROSA COUNTY,10710,10710,10710,10710,10710,11395.44,0,214.2,0,0,30.42248,-86.862656,Residential,Wood,1
189908,FL,SANTA ROSA COUNTY,14850,14850,14850,14850,14850,26307.67,0,297,0,0,30.42248,-86.862656,Residential,Wood,1
717003,FL,SANTA ROSA COUNTY,450,450,450,450,450,393.11,0,9,0,0,30.42248,-86.862656,Residential,Wood,1
971894,FL,SANTA ROSA COUNTY,450,450,450,450,450,418.14,0,9,0,0,30.42248,-86.862656,Residential,Wood,1
251176,FL,SANTA ROSA COUNTY,10152,10152,10152,10152,10152,11133.5,0,0,0,0,30.42248,-86.862656,Residential,Wood,1
853884,FL,SANTA ROSA COUNTY,10152,10152,10152,10152,10152,8591.11,0,0,0,0,30.42248,-86.862656,Residential,Wood,1
224598,FL,SANTA ROSA COUNTY,72810,72810,72810,72810,72810,71175.42,0,1456.2,0,0,30.405083,-86.933273,Residential,Wood,1
262047,FL,SANTA ROSA COUNTY,65520,65520,65520,65520,65520,48301.34,0,1310.4,0,0,30.405083,-86.933273,Residential,Wood,1
131199,FL,SANTA ROSA COUNTY,65520,65520,65520,65520,65520,52344.71,0,1310.4,0,0,30.405083,-86.933273,Residential,Wood,1
772286,FL,SANTA ROSA COUNTY,74880,74880,74880,74880,74880,105431.64,0,1497.6,0,0,30.405083,-86.933273,Residential,Wood,1
131646,FL,SANTA ROSA COUNTY,74880,74880,74880,74880,74880,87111.2,0,1497.6,0,0,30.405083,-86.933273,Residential,Wood,1
437681,FL,SANTA ROSA COUNTY,270,270,270,270,270,422.27,0,5.4,0,0,30.405083,-86.933273,Residential,Wood,1
570809,FL,SANTA ROSA COUNTY,3420,3420,3420,3420,3420,4688.41,0,68.4,0,0,30.405083,-86.933273,Residential,Wood,1
358961,FL,SANTA ROSA COUNTY,3420,3420,3420,3420,3420,5429.59,0,68.4,0,0,30.405083,-86.933273,Residential,Wood,1
914982,FL,SANTA ROSA COUNTY,3420,3420,3420,3420,3420,3772.7,0,68.4,0,0,30.405083,-86.933273,Residential,Wood,1
547262,FL,SANTA ROSA COUNTY,13500,13500,13500,13500,13500,22324.3,0,270,0,0,30.405083,-86.933273,Residential,Wood,1
860359,FL,SANTA ROSA COUNTY,900,900,900,900,900,1099.67,0,18,0,0,30.405083,-86.933273,Residential,Wood,1
103256,FL,SANTA ROSA COUNTY,72810,72810,72810,72810,72810,97726.16,0,1456.2,0,0,30.404409,-86.918434,Residential,Wood,3
553827,FL,SANTA ROSA COUNTY,15570,15570,15570,15570,15570,16395.96,0,311.4,0,0,30.404409,-86.918434,Residential,Wood,3
330354,FL,SANTA ROSA COUNTY,8550,8550,8550,8550,8550,8609.23,0,171,0,0,30.404409,-86.918434,Residential,Wood,3
559773,FL,SANTA ROSA COUNTY,74880,74880,74880,74880,74880,104216.49,0,1497.6,0,0,30.404409,-86.918434,Residential,Wood,3
178596,FL,SANTA ROSA COUNTY,540,540,540,540,540,525.8,0,10.8,0,0,30.404409,-86.918434,Residential,Wood,3
667270,FL,SANTA ROSA COUNTY,450,450,450,450,450,414.5,0,9,0,0,30.404409,-86.918434,Residential,Wood,3
692828,FL,SANTA ROSA COUNTY,540,540,540,540,540,782.46,0,10.8,0,0,30.404409,-86.918434,Residential,Wood,3
274799,FL,SANTA ROSA COUNTY,540,540,540,540,540,536.98,0,10.8,0,0,30.404409,-86.918434,Residential,Wood,3
969352,FL,SANTA ROSA COUNTY,2880,2880,2880,2880,2880,4141.43,0,57.6,0,0,30.404409,-86.918434,Residential,Wood,3
301077,FL,SANTA ROSA COUNTY,540,540,540,540,540,646.09,0,10.8,0,0,30.404409,-86.918434,Residential,Wood,3
573151,FL,SANTA ROSA COUNTY,540,540,540,540,540,809.81,0,10.8,0,0,30.404409,-86.918434,Residential,Wood,3
887069,FL,SANTA ROSA COUNTY,540,540,540,540,540,789.25,0,10.8,0,0,30.404409,-86.918434,Residential,Wood,3
726288,FL,SANTA ROSA COUNTY,540,540,540,540,540,727.32,0,10.8,0,0,30.404409,-86.918434,Residential,Wood,3
631747,FL,SANTA ROSA COUNTY,540,540,540,540,540,813.76,0,10.8,0,0,30.404409,-86.918434,Residential,Wood,3
736988,FL,SANTA ROSA COUNTY,126900,126900,126900,126900,126900,168873.19,0,2538,0,0,30.404409,-86.918434,Residential,Wood,3
388134,FL,SANTA ROSA COUNTY,3780,3780,3780,3780,3780,4250.41,0,75.6,0,0,30.404409,-86.918434,Residential,Wood,3
240970,FL,SANTA ROSA COUNTY,3780,3780,3780,3780,3780,3375.33,0,75.6,0,0,30.404409,-86.918434,Residential,Wood,3
965499,FL,SANTA ROSA COUNTY,3780,3780,3780,3780,3780,3375.33,0,75.6,0,0,30.404409,-86.918434,Residential,Wood,3
711597,FL,SANTA ROSA COUNTY,5220,5220,5220,5220,5220,8547.07,0,104.4,0,0,30.404409,-86.918434,Residential,Wood,3
738634,FL,SANTA ROSA COUNTY,2700,2700,2700,2700,2700,3599.25,0,54,0,0,30.404409,-86.918434,Residential,Wood,3
293306,FL,SANTA ROSA COUNTY,6750,6750,6750,6750,6750,5025.24,0,135,0,0,30.404409,-86.918434,Residential,Wood,3
803029,FL,SANTA ROSA COUNTY,630,630,630,630,630,727.9,0,12.6,0,0,30.404409,-86.918434,Residential,Wood,3
762838,FL,SANTA ROSA COUNTY,540,540,540,540,540,928.81,0,10.8,0,0,30.404409,-86.918434,Residential,Wood,3
363327,FL,SANTA ROSA COUNTY,450,450,450,450,450,344.39,0,9,0,0,30.404409,-86.918434,Residential,Wood,3
986261,FL,SANTA ROSA COUNTY,450,450,450,450,450,597,0,9,0,0,30.404409,-86.918434,Residential,Wood,3
548580,FL,SANTA ROSA COUNTY,450,450,450,450,450,368.8,0,9,0,0,30.404409,-86.918434,Residential,Wood,3
509731,FL,SANTA ROSA COUNTY,625623.3,625623.3,0,0,625623.3,511229.33,0,0,0,0,30.40319,-86.92341,Residential,Masonry,1
484834,FL,SANTA ROSA COUNTY,371823.3,371823.3,0,0,371823.3,567701.67,0,0,0,0,30.41276,-86.82028,Residential,Masonry,1
122008,FL,SANTA ROSA COUNTY,393086.7,393086.7,0,0,393086.7,309170.55,0,0,0,0,30.43096,-86.86274,Residential,Masonry,1
921072,FL,SANTA ROSA COUNTY,228772.8,228772.8,0,0,228772.8,199266.6,0,0,0,0,30.464964,-86.910065,Residential,Wood,1
118775,FL,SANTA ROSA COUNTY,349906.5,349906.5,0,0,349906.5,600607.51,0,0,0,0,30.41028,-86.82191,Residential,Wood,1
890187,FL,SANTA ROSA COUNTY,0,36866.1,0,0,36866.1,50748.04,0,0,0,0,30.40345,-86.85582,Residential,Wood,1
236212,FL,SANTA ROSA COUNTY,0,5573795.2,0,0,5573795.2,5019759.95,0,0,0,0,30.404652,-86.852425,Commercial,Reinforced Masonry,1
178895,FL,SANTA ROSA COUNTY,24518.7,24518.7,24518.7,24518.7,24518.7,21962.67,0,0,0,0,30.40365,-86.85733,Residential,Wood,1
747032,FL,SANTA ROSA COUNTY,0,539077.04,0,0,539077.04,800669.57,0,0,0,0,30.419,-86.8872,Residential,Masonry,4
439901,FL,OKALOOSA COUNTY,1150983,1150983,1150983,1150983,1150983,1504703.1,0,0,0,0,30.9584,-86.46255,Residential,Masonry,1
319811,FL,OKALOOSA COUNTY,3362166,3362166,3362166,3362166,3362166,4327107.64,0,0,0,0,30.9584,-86.46255,Commercial,Reinforced Masonry,1
589603,FL,OKALOOSA COUNTY,94815,94815,94815,94815,94815,117400.41,0,1896.3,0,0,30.9584,-86.46255,Residential,Wood,1
423979,FL,OKALOOSA COUNTY,14868,14868,14868,14868,14868,10661.84,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
267496,FL,OKALOOSA COUNTY,20772,20772,20772,20772,20772,23680.08,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
650047,FL,OKALOOSA COUNTY,5922,5922,5922,5922,5922,5088.47,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
208827,FL,OKALOOSA COUNTY,21573,21573,21573,21573,21573,24708.42,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
620122,FL,OKALOOSA COUNTY,64746,64746,64746,64746,64746,71645.85,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
151435,FL,OKALOOSA COUNTY,22095,22095,22095,22095,22095,30850.76,0,441.9,0,0,30.9584,-86.46255,Residential,Wood,1
205460,FL,OKALOOSA COUNTY,666,666,666,666,666,676.12,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
243233,FL,OKALOOSA COUNTY,8649,8649,8649,8649,8649,12234.01,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
552449,FL,OKALOOSA COUNTY,9342,9342,9342,9342,9342,7296.63,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
220813,FL,OKALOOSA COUNTY,387,387,387,387,387,402.12,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
127639,FL,OKALOOSA COUNTY,387,387,387,387,387,605.65,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
573969,FL,OKALOOSA COUNTY,387,387,387,387,387,382,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
575195,FL,OKALOOSA COUNTY,279,279,279,279,279,457,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
948265,FL,OKALOOSA COUNTY,279,279,279,279,279,431.19,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
146250,FL,OKALOOSA COUNTY,4563,4563,4563,4563,4563,6924.65,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
759199,FL,OKALOOSA COUNTY,4563,4563,4563,4563,4563,5570.41,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
827727,FL,OKALOOSA COUNTY,6336,6336,6336,6336,6336,7867.07,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
220170,FL,OKALOOSA COUNTY,1782,1782,1782,1782,1782,2538.88,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
244162,FL,OKALOOSA COUNTY,243,243,243,243,243,253.44,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
563935,FL,OKALOOSA COUNTY,243,243,243,243,243,224.48,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
773743,FL,OKALOOSA COUNTY,243,243,243,243,243,262.61,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
201974,FL,OKALOOSA COUNTY,4806,4806,4806,4806,4806,4200.79,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
775396,FL,OKALOOSA COUNTY,6714,6714,6714,6714,6714,9616.92,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
140969,FL,OKALOOSA COUNTY,333,333,333,333,333,276.87,0,0,0,0,30.9584,-86.46255,Residential,Wood,1
604182,FL,OKALOOSA COUNTY,404727.3,404727.3,0,0,404727.3,544924.84,0,0,0,0,30.900801,-86.521889,Residential,Masonry,1
184393,FL,WALTON COUNTY,0,127132.96,0,0,127132.96,96582.4,0,0,0,0,30.969753,-86.303001,Residential,Wood,1
260035,FL,OKALOOSA COUNTY,0,158031.76,0,0,158031.76,154491.84,0,0,0,0,30.975765,-86.478081,Residential,Wood,1
112721,FL,OKALOOSA COUNTY,0,227930.25,0,0,227930.25,161146.69,0,0,0,0,30.975765,-86.478081,Residential,Wood,1
284825,FL,OKALOOSA COUNTY,0,110622.23,0,0,110622.23,105049.08,0,0,0,0,30.962245,-86.46361,Residential,Wood,3
698550,FL,ESCAMBIA COUNTY,1067022,1067022,1067022,1067022,1067022,1095778.24,0,0,0,0,30.8939,-87.4408,Residential,Masonry,4
870170,FL,ESCAMBIA COUNTY,72837,72837,72837,72837,72837,78174.5,0,0,0,0,30.8939,-87.4408,Residential,Wood,4
655013,FL,ESCAMBIA COUNTY,8505,8505,8505,8505,8505,9790.72,0,170.1,0,0,30.8939,-87.4408,Residential,Wood,4
596127,FL,ESCAMBIA COUNTY,72837,72837,72837,72837,72837,97281.1,0,0,0,0,30.8939,-87.4408,Residential,Wood,4
352580,FL,ESCAMBIA COUNTY,62100,62100,62100,62100,62100,44218.31,0,1242,0,0,30.8939,-87.4408,Residential,Wood,4
664195,FL,ESCAMBIA COUNTY,72837,72837,72837,72837,72837,67340.14,0,0,0,0,30.8939,-87.4408,Residential,Wood,4
335018,FL,ESCAMBIA COUNTY,5724,5724,5724,5724,5724,7157.75,0,0,0,0,30.8939,-87.4408,Residential,Wood,4
597159,FL,ESCAMBIA COUNTY,3573,3573,3573,3573,3573,3901.76,0,0,0,0,30.8939,-87.4408,Residential,Wood,4
640087,FL,ESCAMBIA COUNTY,5040,5040,5040,5040,5040,5106.69,0,100.8,0,0,30.8939,-87.4408,Residential,Wood,4
838926,FL,ESCAMBIA COUNTY,2313,2313,2313,2313,2313,3415.74,0,0,0,0,30.8939,-87.4408,Residential,Wood,4
134978,FL,ESCAMBIA COUNTY,51435,51435,51435,51435,51435,72871.31,0,1028.7,0,0,30.8939,-87.4408,Residential,Wood,4
579782,FL,ESCAMBIA COUNTY,17280,17280,17280,17280,17280,20516.2,0,345.6,0,0,30.8939,-87.4408,Residential,Wood,4
231046,FL,ESCAMBIA COUNTY,2880,2880,2880,2880,2880,3499.82,0,57.6,0,0,30.8939,-87.4408,Residential,Wood,4
558804,FL,OKALOOSA COUNTY,0,200651.22,0,0,200651.22,247571.5,0,0,0,0,30.412039,-86.740868,Residential,Wood,3
910469,FL,OKALOOSA COUNTY,0,835892.64,0,0,835892.64,1371031.11,0,0,0,0,30.412039,-86.740868,Residential,Masonry,3
866798,FL,OKALOOSA COUNTY,0,71198.82,0,0,71198.82,91233.03,0,0,0,0,30.412039,-86.740868,Residential,Wood,3
994155,FL,OKALOOSA COUNTY,1894239,1894239,1894239,1894239,1894239,2510215.22,0,0,0,0,30.41213,-86.731087,Commercial,Reinforced Masonry,1
679536,FL,OKALOOSA COUNTY,6363,6363,6363,6363,6363,10276.56,0,0,0,0,30.41213,-86.731087,Residential,Wood,1
355407,FL,OKALOOSA COUNTY,76140,76140,76140,76140,76140,123089.07,0,1522.8,0,0,30.41213,-86.731087,Residential,Wood,1
929538,FL,OKALOOSA COUNTY,86553,86553,86553,86553,86553,141419.38,0,0,0,0,30.41213,-86.731087,Residential,Wood,1
251349,FL,OKALOOSA COUNTY,86553,86553,86553,86553,86553,91418.14,0,0,0,0,30.41213,-86.731087,Residential,Wood,1
386365,FL,OKALOOSA COUNTY,2529,2529,2529,2529,2529,3397.21,0,0,0,0,30.41213,-86.731087,Residential,Wood,1
969393,FL,OKALOOSA COUNTY,5040,5040,5040,5040,5040,8244.63,0,100.8,0,0,30.41213,-86.731087,Residential,Wood,1
280408,FL,OKALOOSA COUNTY,1440,1440,1440,1440,1440,1941.9,0,28.8,0,0,30.41213,-86.731087,Residential,Wood,1
484058,FL,OKALOOSA COUNTY,1530,1530,1530,1530,1530,2242.73,0,30.6,0,0,30.41213,-86.731087,Residential,Wood,1
141109,FL,OKALOOSA COUNTY,2205,2205,2205,2205,2205,1937.03,0,44.1,0,0,30.41213,-86.731087,Residential,Wood,1
818933,FL,OKALOOSA COUNTY,9405,9405,9405,9405,9405,10351.91,0,188.1,0,0,30.41213,-86.731087,Residential,Wood,1
366141,FL,OKALOOSA COUNTY,23868,23868,23868,23868,23868,22886.88,0,0,0,0,30.41213,-86.731087,Residential,Wood,1
948376,FL,OKALOOSA COUNTY,6039,6039,6039,6039,6039,10481,0,0,0,0,30.41213,-86.731087,Residential,Wood,1
399736,FL,OKALOOSA COUNTY,6714,6714,6714,6714,6714,9638.62,0,0,0,0,30.41213,-86.731087,Residential,Wood,1
288448,FL,OKALOOSA COUNTY,2232,2232,2232,2232,2232,2902.44,0,0,0,0,30.41213,-86.731087,Residential,Wood,1
287597,FL,OKALOOSA COUNTY,3161792.7,0,3161792.7,0,3161792.7,4248273.2,0,0,0,0,30.41675,-86.65606,Commercial,Reinforced Masonry,1
490065,FL,OKALOOSA COUNTY,471963.6,471963.6,0,0,471963.6,370019.46,0,0,0,0,30.413073,-86.679497,Residential,Masonry,1
441513,FL,OKALOOSA COUNTY,258102,258102,0,0,258102,273368.48,0,0,0,0,30.410725,-86.77462,Residential,Wood,1
395611,FL,OKALOOSA COUNTY,788079.6,788079.6,788079.6,788079.6,788079.6,920076.63,0,0,0,0,30.41847,-86.65363,Residential,Masonry,1
440499,FL,OKALOOSA COUNTY,0,641685.81,0,0,641685.81,769858.71,0,0,0,0,30.41233,-86.66393,Residential,Masonry,3
890860,FL,OKALOOSA COUNTY,0,629320.71,0,0,629320.71,645350.77,0,0,0,0,30.413991,-86.670487,Residential,Masonry,3
869342,FL,OKALOOSA COUNTY,0,3142.34,0,0,3142.34,3627.33,0,0,0,0,30.41233,-86.66393,Residential,Wood,3
904640,FL,OKALOOSA COUNTY,0,156443.59,0,0,156443.59,227497.14,0,0,0,0,30.41233,-86.66393,Residential,Wood,3
686464,FL,OKALOOSA COUNTY,0,198972.9,0,0,198972.9,301384.25,0,0,0,0,30.410755,-86.663429,Residential,Wood,3
771245,FL,OKALOOSA COUNTY,0,110553.1,0,0,110553.1,90186.56,0,0,0,0,30.413073,-86.679497,Residential,Wood,1
866745,FL,OKALOOSA COUNTY,0,107774.37,0,0,107774.37,82447.39,0,0,0,0,30.40859,-86.64444,Residential,Wood,1
875511,FL,OKALOOSA COUNTY,0,39795.48,0,0,39795.48,40426.55,0,0,0,0,30.408836,-86.652893,Residential,Wood,1
852906,FL,OKALOOSA COUNTY,0,74796.65,0,0,74796.65,106622.69,0,0,0,0,30.4119,-86.7157,Residential,Wood,3
584124,FL,OKALOOSA COUNTY,0,38136.77,0,0,38136.77,51049.43,0,0,0,0,30.41908,-86.65834,Residential,Wood,3
334981,FL,OKALOOSA COUNTY,0,3257.93,0,0,3257.93,5294.07,0,0,0,0,30.4119,-86.7157,Residential,Wood,4
300570,FL,OKALOOSA COUNTY,0,3257.93,0,0,3257.93,3151.27,0,0,0,0,30.4119,-86.7157,Residential,Wood,4
976518,FL,OKALOOSA COUNTY,0,673358.35,0,0,673358.35,877278.19,0,0,0,0,30.413991,-86.670487,Residential,Masonry,3
977697,FL,SANTA ROSA COUNTY,0,1044959.4,0,1044959.4,1044959.4,991248.49,0,0,0,0,30.602575,-87.072182,Residential,Masonry,3
461166,FL,SANTA ROSA COUNTY,0,414486,0,0,414486,760996.3,0,20724.3,0,0,30.622309,-87.056259,Residential,Masonry,1
228630,FL,SANTA ROSA COUNTY,0,638940.06,0,0,638940.06,546523.77,0,0,0,0,30.63107,-87.059225,Residential,Masonry,3
424064,FL,SANTA ROSA COUNTY,0,2121524.1,0,2121524.1,2121524.1,2734135.4,0,0,0,0,30.603,-87.07038,Commercial,Reinforced Masonry,3
955860,FL,SANTA ROSA COUNTY,0,1447845.3,0,1447845.3,1447845.3,2551581.21,0,0,0,0,30.603,-87.07038,Residential,Masonry,3
290061,FL,SANTA ROSA COUNTY,0,1168944.3,0,1168944.3,1168944.3,1048543.04,0,0,0,0,30.603,-87.07038,Residential,Masonry,3
613476,FL,SANTA ROSA COUNTY,0,71460,0,71460,71460,126120.11,0,0,0,0,30.603,-87.07038,Residential,Wood,3
725670,FL,SANTA ROSA COUNTY,0,22500,0,22500,22500,23315.85,0,0,0,0,30.603,-87.07038,Residential,Wood,3
475431,FL,SANTA ROSA COUNTY,0,45000,0,45000,45000,65223.9,0,0,0,0,30.603,-87.07038,Residential,Wood,3
896410,FL,SANTA ROSA COUNTY,0,23785.2,0,23785.2,23785.2,36258.16,0,0,0,0,30.603,-87.07038,Residential,Wood,3
828651,FL,SANTA ROSA COUNTY,0,100049.4,0,100049.4,100049.4,102845.78,0,0,0,0,30.603,-87.07038,Residential,Wood,3
220774,FL,SANTA ROSA COUNTY,0,26257.5,0,26257.5,26257.5,29849.53,0,0,0,0,30.603,-87.07038,Residential,Wood,3
690039,FL,SANTA ROSA COUNTY,0,56815.2,0,56815.2,56815.2,45305.92,0,0,0,0,30.603,-87.07038,Residential,Wood,3
861965,FL,SANTA ROSA COUNTY,666099,666099,666099,666099,666099,664686.87,0,0,0,0,30.656687,-87.049271,Residential,Masonry,1
619883,FL,SANTA ROSA COUNTY,236340,236340,236340,236340,236340,219690.32,0,4726.8,0,0,30.656687,-87.049271,Residential,Wood,1
